"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Tairawhiti",2021,"3302","943",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Taranaki",2021,"10746","3097",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waikato",2021,"32204","9266",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Wairarapa",2021,"5206","1508",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waitemata",2021,"44321","13117",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","West Coast",2021,"3664","1029",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Whanganui",2021,"6832","1924",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","New Zealand",2021,"379880","110579",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Auckland",2022,"29614","8877",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Bay of Plenty",2022,"21027","6304",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Canterbury",2022,"51347","14867",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Capital & Coast",2022,"21877","6377",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Counties Manukau",2022,"38445","11254",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hawke's Bay",2022,"14177","4170",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hutt Valley",2022,"13287","3716",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Lakes",2022,"8397","2526",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","MidCentral",2022,"17213","4846",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Nelson Marlborough",2022,"14544","4204",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Northland",2022,"16084","4800",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","South Canterbury",2022,"6398","1886",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Southern",2022,"25935","7599",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Tairawhiti",2022,"3352","952",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Taranaki",2022,"10811","3151",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waikato",2022,"32407","9521",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Wairarapa",2022,"5385","1532",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waitemata",2022,"45516","13628",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","West Coast",2022,"3701","1070",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Whanganui",2022,"6833","1920",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","New Zealand",2022,"386350","113200",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Auckland",2023,"31476","9309",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Bay of Plenty",2023,"21562","6512",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Canterbury",2023,"54594","15981",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Capital & Coast",2023,"22828","6706",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Counties Manukau",2023,"41497","12057",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hawke's Bay",2023,"14958","4298",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hutt Valley",2023,"14051","3947",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Lakes",2023,"8908","2674",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","MidCentral",2023,"18100","5114",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Nelson Marlborough",2023,"15611","4482",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Northland",2023,"16651","5014",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","South Canterbury",2023,"6578","1919",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Southern",2023,"27566","8178",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Tairawhiti",2023,"3510","1041",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Taranaki",2023,"11566","3386",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waikato",2023,"33595","9818",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Wairarapa",2023,"5642","1600",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waitemata",2023,"48159","14295",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","West Coast",2023,"3876","1132",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Whanganui",2023,"6837","1996",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","New Zealand",2023,"407566","119460",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Auckland",2024,"32708","9640",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Bay of Plenty",2024,"22534","6679",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Canterbury",2024,"58739","16827",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Capital & Coast",2024,"23945","6887",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Counties Manukau",2024,"43660","12495",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hawke's Bay",2024,"15092","4289",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hutt Valley",2024,"14925","4136",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Lakes",2024,"9281","2780",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","MidCentral",2024,"18752","5189",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Nelson Marlborough",2024,"16465","4568",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Northland",2024,"17175","4994",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","South Canterbury",2024,"6842","1965",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Southern",2024,"28415","8346",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Tairawhiti",2024,"3627","1068",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Taranaki",2024,"12296","3490",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waikato",2024,"35976","10331",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Wairarapa",2024,"5889","1665",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waitemata",2024,"50600","14753",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","West Coast",2024,"4217","1223",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Whanganui",2024,"7179","2083",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","New Zealand",2024,"428317","123408",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Auckland",2025,"33670","9884",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Bay of Plenty",2025,"22801","6734",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Canterbury",2025,"62274","17833",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Capital & Coast",2025,"24555","7018",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Counties Manukau",2025,"45853","13198",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hawke's Bay",2025,"15245","4367",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Hutt Valley",2025,"15434","4210",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Lakes",2025,"9916","2915",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","MidCentral",2025,"19401","5446",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Nelson Marlborough",2025,"16334","4628",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Northland",2025,"17544","5110",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","South Canterbury",2025,"7088","2041",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Southern",2025,"29481","8546",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Tairawhiti",2025,"3651","1087",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Taranaki",2025,"12692","3559",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waikato",2025,"36887","10698",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Wairarapa",2025,"5911","1701",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Waitemata",2025,"52511","15309",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","West Coast",2025,"4378","1275",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","Whanganui",2025,"7338","2110",100
"Initial dispensings","704","Alpha-Adrenoceptor Blockers","New Zealand",2025,"442965","127670",100
"Initial dispensings","2202","Anaesthetics","Auckland",2021,"896","715",100
"Initial dispensings","2202","Anaesthetics","Bay of Plenty",2021,"695","572",100
"Initial dispensings","2202","Anaesthetics","Canterbury",2021,"2638","2093",100
"Initial dispensings","2202","Anaesthetics","Capital & Coast",2021,"606","475",100
"Initial dispensings","2202","Anaesthetics","Counties Manukau",2021,"1155","912",100
"Initial dispensings","2202","Anaesthetics","Hawke's Bay",2021,"414","322",100
"Initial dispensings","2202","Anaesthetics","Hutt Valley",2021,"380","277",100
"Initial dispensings","2202","Anaesthetics","Lakes",2021,"185","153",100
"Initial dispensings","2202","Anaesthetics","MidCentral",2021,"529","400",100
"Initial dispensings","2202","Anaesthetics","Nelson Marlborough",2021,"337","246",100
"Initial dispensings","2202","Anaesthetics","Northland",2021,"513","427",100
"Initial dispensings","2202","Anaesthetics","South Canterbury",2021,"140","102",100
"Initial dispensings","2202","Anaesthetics","Southern",2021,"712","568",100
"Initial dispensings","2202","Anaesthetics","Tairawhiti",2021,"138","104",100
"Initial dispensings","2202","Anaesthetics","Taranaki",2021,"287","219",100
"Initial dispensings","2202","Anaesthetics","Waikato",2021,"1242","1056",100
"Initial dispensings","2202","Anaesthetics","Wairarapa",2021,"95","80",100
"Initial dispensings","2202","Anaesthetics","Waitemata",2021,"1315","1051",100
"Initial dispensings","2202","Anaesthetics","West Coast",2021,"101","83",100
"Initial dispensings","2202","Anaesthetics","Whanganui",2021,"173","144",100
"Initial dispensings","2202","Anaesthetics","New Zealand",2021,"12551","9999",100
"Initial dispensings","2202","Anaesthetics","Auckland",2022,"1349","1146",100
"Initial dispensings","2202","Anaesthetics","Bay of Plenty",2022,"897","727",100
"Initial dispensings","2202","Anaesthetics","Canterbury",2022,"5429","4656",100
"Initial dispensings","2202","Anaesthetics","Capital & Coast",2022,"852","729",100
"Initial dispensings","2202","Anaesthetics","Counties Manukau",2022,"1684","1412",100
"Initial dispensings","2202","Anaesthetics","Hawke's Bay",2022,"457","395",100
"Initial dispensings","2202","Anaesthetics","Hutt Valley",2022,"508","410",100
"Initial dispensings","2202","Anaesthetics","Lakes",2022,"436","399",100
"Initial dispensings","2202","Anaesthetics","MidCentral",2022,"633","442",100
"Initial dispensings","2202","Anaesthetics","Nelson Marlborough",2022,"590","491",100
"Initial dispensings","2202","Anaesthetics","Northland",2022,"636","546",100
"Initial dispensings","2202","Anaesthetics","South Canterbury",2022,"232","194",100
"Initial dispensings","2202","Anaesthetics","Southern",2022,"1335","1106",100
"Initial dispensings","2202","Anaesthetics","Tairawhiti",2022,"149","116",100
"Initial dispensings","2202","Anaesthetics","Taranaki",2022,"274","220",100
"Initial dispensings","2202","Anaesthetics","Waikato",2022,"3629","3361",100
"Initial dispensings","2202","Anaesthetics","Wairarapa",2022,"174","144",100
"Initial dispensings","2202","Anaesthetics","Waitemata",2022,"1836","1466",100
"Initial dispensings","2202","Anaesthetics","West Coast",2022,"290","269",100
"Initial dispensings","2202","Anaesthetics","Whanganui",2022,"305","277",100
"Initial dispensings","2202","Anaesthetics","New Zealand",2022,"21696","18507",100
"Initial dispensings","2202","Anaesthetics","Auckland",2023,"1698","1469",100
"Initial dispensings","2202","Anaesthetics","Bay of Plenty",2023,"1125","966",100
"Initial dispensings","2202","Anaesthetics","Canterbury",2023,"5545","4844",100
"Initial dispensings","2202","Anaesthetics","Capital & Coast",2023,"1300","1086",100
"Initial dispensings","2202","Anaesthetics","Counties Manukau",2023,"2222","1914",100
"Initial dispensings","2202","Anaesthetics","Hawke's Bay",2023,"574","506",100
"Initial dispensings","2202","Anaesthetics","Hutt Valley",2023,"646","500",100
"Initial dispensings","2202","Anaesthetics","Lakes",2023,"546","478",100
"Initial dispensings","2202","Anaesthetics","MidCentral",2023,"738","565",100
"Initial dispensings","2202","Anaesthetics","Nelson Marlborough",2023,"572","454",100
"Initial dispensings","2202","Anaesthetics","Northland",2023,"852","741",100
"Initial dispensings","2202","Anaesthetics","South Canterbury",2023,"222","177",100
"Initial dispensings","2202","Anaesthetics","Southern",2023,"1624","1391",100
"Initial dispensings","2202","Anaesthetics","Tairawhiti",2023,"141","119",100
"Initial dispensings","2202","Anaesthetics","Taranaki",2023,"405","360",100
"Initial dispensings","2202","Anaesthetics","Waikato",2023,"3049","2728",100
"Initial dispensings","2202","Anaesthetics","Wairarapa",2023,"235","191",100
"Initial dispensings","2202","Anaesthetics","Waitemata",2023,"2520","2113",100
"Initial dispensings","2202","Anaesthetics","West Coast",2023,"205","172",100
